datetime,raw,interp_time,interp_time_ffill_bfill
2024-10-11 22:00:00,42.21,42.21,42.21
2024-10-11 23:00:00,44.01,44.01,44.01
2024-10-12 00:00:00,45.99,45.99,45.99
2024-10-12 01:00:00,59.72,59.72,59.72
2024-10-12 02:00:00,50.65,50.65,50.65
2024-10-12 03:00:00,23.61,23.61,23.61
2024-10-12 04:00:00,22.48,22.48,22.48
2024-10-12 05:00:00,26.86,26.86,26.86
2024-10-12 06:00:00,25.73,25.73,25.73
2024-10-12 07:00:00,31.18,31.18,31.18
2024-10-12 08:00:00,41.93,41.93,41.93
2024-10-12 09:00:00,42.37,42.37,42.37
2024-10-12 10:00:00,30.55,30.55,30.55
2024-10-13 00:00:00,23.7,23.7,23.7
2024-10-13 01:00:00,23.0,23.0,23.0
2024-10-13 02:00:00,21.5,21.5,21.5
2024-10-13 03:00:00,24.4,24.4,24.4
2024-10-13 04:00:00,24.1,24.1,24.1
2024-10-13 05:00:00,21.1,21.1,21.1
2024-10-13 06:00:00,19.1,19.1,19.1
2024-10-13 07:00:00,20.8,20.8,20.8
2024-10-13 08:00:00,23.9,23.9,23.9
2024-10-13 09:00:00,26.8,26.8,26.8
2024-10-13 10:00:00,24.2,24.2,24.2
2024-10-13 11:00:00,20.9,20.9,20.9
2024-10-13 12:00:00,20.2,20.2,20.2
2024-10-13 13:00:00,20.27,20.27,20.27
2024-10-13 14:00:00,21.22,21.22,21.22
2024-10-13 15:00:00,22.77,22.77,22.77
2024-10-13 16:00:00,18.66,18.66,18.66
2024-10-13 17:00:00,14.42,14.42,14.42
2024-10-13 18:00:00,15.75,15.75,15.75
2024-10-13 19:00:00,17.81,17.81,17.81
2024-10-13 20:00:00,19.4,19.4,19.4
2024-10-13 21:00:00,24.23,24.23,24.23
2024-10-13 22:00:00,25.1,25.1,25.1
2024-10-13 23:00:00,22.48,22.48,22.48
2024-10-14 00:00:00,17.26,17.26,17.26
2024-10-14 01:00:00,16.53,16.53,16.53
2024-10-14 02:00:00,14.82,14.82,14.82
2024-10-14 03:00:00,16.45,16.45,16.45
2024-10-14 04:00:00,20.43,20.43,20.43
2024-10-14 05:00:00,21.35,21.35,21.35
2024-10-14 06:00:00,25.54,25.54,25.54
2024-10-14 07:00:00,30.13,30.13,30.13
2024-10-14 08:00:00,34.16,34.16,34.16
2024-10-14 09:00:00,33.36,33.36,33.36
2024-10-14 10:00:00,30.06,30.06,30.06
2024-10-14 11:00:00,26.87,26.87,26.87
2024-10-14 12:00:00,26.53,26.53,26.53
2024-10-14 13:00:00,19.57,19.57,19.57
2024-10-14 14:00:00,16.34,16.34,16.34
2024-10-14 15:00:00,16.08,16.08,16.08
2024-10-14 16:00:00,16.96,16.96,16.96
2024-10-14 17:00:00,20.26,20.26,20.26
2024-10-14 18:00:00,19.16,19.16,19.16
2024-10-14 19:00:00,22.51,22.51,22.51
2024-10-14 20:00:00,26.86,26.86,26.86
2024-10-14 21:00:00,27.42,27.42,27.42
2024-10-14 22:00:00,18.97,18.97,18.97
2024-10-14 23:00:00,23.29,23.29,23.29
2024-10-15 00:00:00,28.38,28.38,28.38
2024-10-15 01:00:00,28.65,28.65,28.65
2024-10-15 02:00:00,23.9,23.9,23.9
2024-10-15 03:00:00,17.32,17.32,17.32
2024-10-15 04:00:00,19.93,19.93,19.93
2024-10-15 05:00:00,23.08,23.08,23.08
2024-10-15 06:00:00,25.82,25.82,25.82
2024-10-15 07:00:00,23.1,23.1,23.1
2024-10-15 08:00:00,18.17,18.17,18.17
2024-10-15 09:00:00,17.77,17.77,17.77
2024-10-15 10:00:00,20.95,20.95,20.95
2024-10-15 11:00:00,24.96,24.96,24.96
2024-10-15 12:00:00,26.46,26.46,26.46
2024-10-15 13:00:00,26.3,26.3,26.3
2024-10-15 14:00:00,23.07,23.07,23.07
2024-10-15 15:00:00,16.62,16.62,16.62
2024-10-15 16:00:00,15.5,15.5,15.5
2024-10-15 17:00:00,16.45,16.45,16.45
2024-10-15 18:00:00,16.73,16.73,16.73
2024-10-15 19:00:00,20.1,20.1,20.1
2024-10-15 20:00:00,22.46,22.46,22.46
2024-10-15 21:00:00,24.83,24.83,24.83
2024-10-15 22:00:00,23.93,23.93,23.93
2024-10-15 23:00:00,23.66,23.66,23.66
2024-10-16 00:00:00,21.88,21.88,21.88
2024-10-16 01:00:00,18.63,18.63,18.63
2024-10-16 02:00:00,17.41,17.41,17.41
2024-10-16 03:00:00,14.05,14.05,14.05
2024-10-16 04:00:00,13.52,13.52,13.52
2024-10-16 05:00:00,14.45,14.45,14.45
2024-10-16 06:00:00,15.13,15.13,15.13
2024-10-16 07:00:00,16.96,16.96,16.96
2024-10-16 08:00:00,24.36,24.36,24.36
2024-10-16 09:00:00,28.28,28.28,28.28
2024-10-16 10:00:00,30.2,30.2,30.2
2024-10-16 11:00:00,20.71,20.71,20.71
2024-10-16 12:00:00,22.67,22.67,22.67
2024-10-16 13:00:00,26.25,26.25,26.25
2024-10-16 14:00:00,32.34,32.34,32.34
2024-10-16 15:00:00,27.31,27.31,27.31
2024-10-16 16:00:00,22.82,22.82,22.82
2024-10-16 17:00:00,22.87,22.87,22.87
2024-10-16 18:00:00,23.01,23.01,23.01
2024-10-16 19:00:00,23.2,23.2,23.2
2024-10-16 20:00:00,22.72,22.72,22.72
2024-10-16 21:00:00,21.05,21.05,21.05
2024-10-16 22:00:00,19.97,19.97,19.97
2024-10-16 23:00:00,19.44,19.44,19.44
2024-10-17 00:00:00,17.85,17.85,17.85
2024-10-17 01:00:00,23.11,23.11,23.11
2024-10-17 02:00:00,31.88,31.88,31.88
2024-10-17 03:00:00,28.25,28.25,28.25
2024-10-17 04:00:00,26.06,26.06,26.06
2024-10-17 05:00:00,18.98,18.98,18.98
2024-10-17 06:00:00,14.68,14.68,14.68
2024-10-17 07:00:00,17.92,17.92,17.92
2024-10-17 08:00:00,20.95,20.95,20.95
2024-10-17 09:00:00,22.86,22.86,22.86
2024-10-17 10:00:00,18.08,18.08,18.08
2024-10-17 11:00:00,18.82,18.82,18.82
2024-10-17 12:00:00,16.49,16.49,16.49
2024-10-17 13:00:00,16.71,16.71,16.71
2024-10-17 14:00:00,16.77,16.77,16.77
2024-10-17 15:00:00,16.11,16.11,16.11
2024-10-17 16:00:00,14.83,14.83,14.83
2024-10-17 17:00:00,16.35,16.35,16.35
2024-10-17 18:00:00,15.02,15.02,15.02
2024-10-17 19:00:00,15.67,15.67,15.67
2024-10-17 20:00:00,16.46,16.46,16.46
2024-10-17 21:00:00,16.63,16.63,16.63
2024-10-17 22:00:00,16.38,16.38,16.38
2024-10-17 23:00:00,15.57,15.57,15.57
2024-10-18 00:00:00,14.91,14.91,14.91
2024-10-18 01:00:00,17.72,17.72,17.72
2024-10-18 02:00:00,41.52,41.52,41.52
2024-10-18 03:00:00,64.65,64.65,64.65
2024-10-18 04:00:00,45.82,45.82,45.82
2024-10-18 05:00:00,45.62,45.62,45.62
2024-10-18 06:00:00,61.16,61.16,61.16
2024-10-18 07:00:00,65.3,65.3,65.3
2024-10-18 08:00:00,50.6,50.6,50.6
2024-10-18 09:00:00,42.18,42.18,42.18
2024-10-18 10:00:00,35.74,35.74,35.74
2024-10-18 11:00:00,34.13,34.13,34.13
2024-10-18 12:00:00,31.1,31.1,31.1
2024-10-18 13:00:00,33.13,33.13,33.13
2024-10-18 14:00:00,35.42,35.42,35.42
2024-10-18 15:00:00,30.43,30.43,30.43
2024-10-18 16:00:00,22.95,22.95,22.95
2024-10-18 17:00:00,20.16,20.16,20.16
2024-10-18 18:00:00,20.71,20.71,20.71
2024-10-18 19:00:00,26.23,26.23,26.23
2024-10-18 20:00:00,22.0,22.0,22.0
2024-10-18 21:00:00,21.56,21.56,21.56
2024-10-18 22:00:00,24.24,24.24,24.24
2024-10-18 23:00:00,35.86,35.86,35.86
2024-10-19 00:00:00,41.43,41.43,41.43
2024-10-19 01:00:00,40.99,40.99,40.99
2024-10-19 02:00:00,38.42,38.42,38.42
2024-10-19 03:00:00,34.23,34.23,34.23
2024-10-19 04:00:00,41.66,41.66,41.66
2024-10-19 05:00:00,31.82,31.82,31.82
2024-10-19 06:00:00,36.89,36.89,36.89
2024-10-19 07:00:00,39.93,39.93,39.93
2024-10-19 08:00:00,44.43,44.43,44.43
2024-10-19 09:00:00,49.56,49.56,49.56
2024-10-19 10:00:00,50.92,50.92,50.92
2024-10-19 11:00:00,22.86,22.86,22.86
2024-10-19 12:00:00,18.64,18.64,18.64
2024-10-19 13:00:00,15.9,15.9,15.9
2024-10-19 14:00:00,19.69,19.69,19.69
2024-10-19 15:00:00,18.47,18.47,18.47
2024-10-19 16:00:00,17.15,17.15,17.15
2024-10-19 17:00:00,16.22,16.22,16.22
2024-10-19 18:00:00,21.25,21.25,21.25
2024-10-19 19:00:00,24.78,24.78,24.78
2024-10-19 20:00:00,29.89,29.89,29.89
2024-10-19 21:00:00,37.86,37.86,37.86
2024-10-19 22:00:00,32.41,32.41,32.41
2024-10-19 23:00:00,39.41,39.41,39.41
2024-10-20 00:00:00,33.42,33.42,33.42
2024-10-20 01:00:00,27.15,27.15,27.15
2024-10-20 02:00:00,25.3,25.3,25.3
2024-10-20 03:00:00,28.58,28.58,28.58
2024-10-20 04:00:00,27.64,27.64,27.64
2024-10-20 05:00:00,29.7,29.7,29.7
2024-10-20 06:00:00,32.86,32.86,32.86
2024-10-20 07:00:00,33.49,33.49,33.49
2024-10-20 08:00:00,30.81,30.81,30.81
2024-10-20 09:00:00,24.38,24.38,24.38
2024-10-20 10:00:00,26.62,26.62,26.62
2024-10-20 11:00:00,29.98,29.98,29.98
2024-10-20 12:00:00,16.63,16.63,16.63
2024-10-20 13:00:00,13.77,13.77,13.77
2024-10-20 14:00:00,12.99,12.99,12.99
2024-10-20 15:00:00,11.34,11.34,11.34
2024-10-20 16:00:00,13.3,13.3,13.3
2024-10-20 17:00:00,12.74,12.74,12.74
2024-10-20 18:00:00,12.8,12.8,12.8
2024-10-20 19:00:00,14.81,14.81,14.81
2024-10-20 20:00:00,21.41,21.41,21.41
2024-10-20 21:00:00,24.23,24.23,24.23
2024-10-20 22:00:00,18.78,18.78,18.78
2024-10-20 23:00:00,14.07,14.07,14.07
2024-10-21 00:00:00,14.99,14.99,14.99
2024-10-21 01:00:00,15.44,15.44,15.44
2024-10-21 02:00:00,15.5,15.5,15.5
2024-10-21 03:00:00,15.83,15.83,15.83
2024-10-21 04:00:00,16.57,16.57,16.57
2024-10-21 05:00:00,17.52,17.52,17.52
2024-10-21 06:00:00,18.01,18.01,18.01
2024-10-21 07:00:00,15.46,15.46,15.46
2024-10-21 08:00:00,15.8,15.8,15.8
2024-10-21 09:00:00,16.35,16.35,16.35
2024-10-21 10:00:00,15.26,15.26,15.26
2024-10-21 11:00:00,18.66,18.66,18.66
2024-10-21 12:00:00,16.1,16.1,16.1
2024-10-21 13:00:00,16.04,16.04,16.04
2024-10-21 14:00:00,15.13,15.13,15.13
2024-10-21 15:00:00,14.59,14.59,14.59
2024-10-21 16:00:00,13.55,13.55,13.55
2024-10-21 17:00:00,14.05,14.05,14.05
2024-10-21 18:00:00,15.2,15.2,15.2
2024-10-21 19:00:00,14.15,14.15,14.15
2024-10-21 20:00:00,12.55,12.55,12.55
2024-10-21 21:00:00,13.82,13.82,13.82
2024-10-21 22:00:00,13.51,13.51,13.51
2024-10-21 23:00:00,13.55,13.55,13.55
2024-10-22 00:00:00,13.45,13.45,13.45
2024-10-22 01:00:00,14.98,14.98,14.98
2024-10-22 02:00:00,15.44,15.44,15.44
2024-10-22 03:00:00,15.45,15.45,15.45
2024-10-22 04:00:00,14.12,14.12,14.12
2024-10-22 05:00:00,14.7,14.7,14.7
2024-10-22 06:00:00,12.56,12.56,12.56
2024-10-22 07:00:00,14.67,14.67,14.67
2024-10-22 08:00:00,14.66,14.66,14.66
2024-10-22 09:00:00,12.94,12.94,12.94
2024-10-22 10:00:00,15.57,15.57,15.57
2024-10-22 11:00:00,16.5,16.5,16.5
2024-10-22 12:00:00,14.24,14.24,14.24
2024-10-22 13:00:00,12.78,12.78,12.78
2024-10-22 14:00:00,12.04,12.04,12.04
2024-10-22 15:00:00,11.47,11.47,11.47
2024-10-22 16:00:00,13.16,13.16,13.16
2024-10-22 17:00:00,15.63,15.63,15.63
2024-10-22 18:00:00,15.87,15.87,15.87
2024-10-22 19:00:00,18.52,18.52,18.52
2024-10-22 20:00:00,18.73,18.73,18.73
2024-10-22 21:00:00,20.22,20.22,20.22
2024-10-22 22:00:00,15.89,15.89,15.89
2024-10-22 23:00:00,17.14,17.14,17.14
2024-10-23 01:00:00,17.73,17.73,17.73
2024-10-23 02:00:00,15.76,15.76,15.76
2024-10-23 03:00:00,13.95,13.95,13.95
2024-10-23 04:00:00,13.65,13.65,13.65
2024-10-23 05:00:00,14.93,14.93,14.93
2024-10-23 06:00:00,14.62,14.62,14.62
2024-10-23 07:00:00,16.08,16.08,16.08
2024-10-23 08:00:00,21.8,21.8,21.8
2024-10-23 09:00:00,18.12,18.12,18.12
2024-10-23 10:00:00,14.92,14.92,14.92
2024-10-23 11:00:00,20.14,20.14,20.14
2024-10-23 12:00:00,26.59,26.59,26.59
2024-10-23 13:00:00,22.07,22.07,22.07
2024-10-23 14:00:00,27.07,27.07,27.07
2024-10-23 15:00:00,20.17,20.17,20.17
2024-10-23 16:00:00,17.56,17.56,17.56
2024-10-23 17:00:00,17.38,17.38,17.38
2024-10-23 18:00:00,20.03,20.03,20.03
2024-10-23 19:00:00,19.64,19.64,19.64
2024-10-23 20:00:00,20.23,20.23,20.23
2024-10-23 21:00:00,19.19,19.19,19.19
2024-10-23 22:00:00,19.06,19.06,19.06
2024-10-23 23:00:00,21.44,21.44,21.44
2024-10-24 00:00:00,23.38,23.38,23.38
2024-10-24 01:00:00,25.34,25.34,25.34
2024-10-24 02:00:00,24.39,24.39,24.39
2024-10-24 03:00:00,21.12,21.12,21.12
2024-10-24 04:00:00,21.52,21.52,21.52
2024-10-24 05:00:00,24.18,24.18,24.18
2024-10-24 06:00:00,30.07,30.07,30.07
2024-10-24 07:00:00,26.66,26.66,26.66
2024-10-24 08:00:00,29.73,29.73,29.73
2024-10-24 09:00:00,23.86,23.86,23.86
2024-10-24 10:00:00,19.76,19.76,19.76
2024-10-24 11:00:00,15.24,15.24,15.24
2024-10-24 12:00:00,17.0,17.0,17.0
2024-10-24 13:00:00,18.64,18.64,18.64
2024-10-24 14:00:00,16.08,16.08,16.08
2024-10-24 15:00:00,17.62,17.62,17.62
2024-10-24 16:00:00,18.18,18.18,18.18
2024-10-24 17:00:00,19.52,19.52,19.52
2024-10-24 18:00:00,17.68,17.68,17.68
2024-10-24 19:00:00,18.42,18.42,18.42
2024-10-24 20:00:00,16.79,16.79,16.79
2024-10-24 21:00:00,21.67,21.67,21.67
2024-10-24 22:00:00,16.9,16.9,16.9
2024-10-24 23:00:00,16.07,16.07,16.07
2024-10-25 00:00:00,15.76,15.76,15.76
2024-10-25 01:00:00,12.35,12.35,12.35
2024-10-25 02:00:00,12.08,12.08,12.08
2024-10-25 03:00:00,13.25,13.25,13.25
2024-10-25 04:00:00,11.34,11.34,11.34
2024-10-25 05:00:00,11.46,11.46,11.46
2024-10-25 06:00:00,11.97,11.97,11.97
2024-10-25 07:00:00,11.51,11.51,11.51
2024-10-25 08:00:00,15.03,15.03,15.03
2024-10-25 09:00:00,25.47,25.47,25.47
2024-10-25 10:00:00,22.54,22.54,22.54
2024-10-25 11:00:00,17.51,17.51,17.51
2024-10-25 12:00:00,15.95,15.95,15.95
2024-10-25 13:00:00,15.88,15.88,15.88
2024-10-25 14:00:00,15.94,15.94,15.94
2024-10-25 15:00:00,16.86,16.86,16.86
2024-10-25 16:00:00,15.71,15.71,15.71
2024-10-25 17:00:00,14.25,14.25,14.25
2024-10-25 18:00:00,16.38,16.38,16.38
2024-10-25 19:00:00,18.77,18.77,18.77
2024-10-25 20:00:00,24.02,24.02,24.02
2024-10-25 21:00:00,25.09,25.09,25.09
2024-10-25 22:00:00,27.39,27.39,27.39
2024-10-25 23:00:00,23.22,23.22,23.22
2024-10-26 00:00:00,21.27,21.27,21.27
2024-10-26 01:00:00,21.27,21.27,21.27
2024-10-26 02:00:00,20.73,20.73,20.73
2024-10-26 03:00:00,21.27,21.27,21.27
2024-10-26 04:00:00,18.94,18.94,18.94
2024-10-26 05:00:00,15.26,15.26,15.26
2024-10-26 06:00:00,14.82,14.82,14.82
2024-10-26 07:00:00,11.93,11.93,11.93
2024-10-26 08:00:00,11.69,11.69,11.69
2024-10-26 09:00:00,13.67,13.67,13.67
2024-10-26 10:00:00,14.83,14.83,14.83
2024-10-26 11:00:00,16.18,16.18,16.18
2024-10-26 12:00:00,16.85,16.85,16.85
2024-10-26 13:00:00,25.64,25.64,25.64
2024-10-26 14:00:00,23.64,23.64,23.64
2024-10-26 15:00:00,16.43,16.43,16.43
2024-10-26 16:00:00,15.59,15.59,15.59
2024-10-26 17:00:00,15.79,15.79,15.79
2024-10-26 18:00:00,16.08,16.08,16.08
2024-10-26 19:00:00,15.34,15.34,15.34
2024-10-26 20:00:00,19.76,19.76,19.76
2024-10-26 21:00:00,26.19,26.19,26.19
2024-10-26 22:00:00,30.89,30.89,30.89
2024-10-26 23:00:00,31.75,31.75,31.75
2024-10-27 00:00:00,29.2,29.2,29.2
